Date,Adj Close,Close,High,Low,Open,Volume
2023-07-14,16.399999618530273,16.399999618530273,17.0,16.270000457763672,16.760000228881836,45018700
2023-07-17,17.399999618530273,17.399999618530273,17.59000015258789,16.31999969482422,16.420000076293945,63505000
2023-07-18,18.079999923706055,18.079999923706055,18.1299991607666,17.190000534057617,17.8799991607666,87365700
2023-07-19,18.049999237060547,18.049999237060547,18.9950008392334,17.760000228881836,18.020000457763672,89044600
2023-07-20,17.1299991607666,17.1299991607666,18.0,16.979999542236328,17.540000915527344,62711600
2023-07-21,16.43000030517578,16.43000030517578,17.489999771118164,16.0,17.469999313354492,63260300
2023-07-24,16.31999969482422,16.31999969482422,16.690000534057617,16.1200008392334,16.610000610351562,36133600
2023-07-25,16.549999237060547,16.549999237060547,16.860000610351562,16.350000381469727,16.350000381469727,36612900
2023-07-26,16.43000030517578,16.43000030517578,16.690000534057617,16.1299991607666,16.399999618530273,35804800
2023-07-27,16.149999618530273,16.149999618530273,17.190000534057617,16.0,16.799999237060547,50685200
2023-07-28,17.809999465942383,17.809999465942383,17.969999313354492,16.739999771118164,17.209999084472656,106125600
2023-07-31,19.84000015258789,19.84000015258789,19.9950008392334,18.3799991607666,18.81999969482422,142173800
2023-08-01,19.989999771118164,19.989999771118164,20.239999771118164,19.229999542236328,19.459999084472656,99336200
2023-08-02,18.969999313354492,18.969999313354492,19.6200008392334,18.149999618530273,19.260000228881836,98215800
2023-08-03,18.709999084472656,18.709999084472656,19.299999237060547,18.610000610351562,18.6299991607666,54345900
2023-08-04,18.200000762939453,18.200000762939453,19.079999923706055,18.079999923706055,18.874000549316406,71979800
2023-08-07,17.989999771118164,17.989999771118164,18.389999389648438,17.010000228881836,18.25,133808400
2023-08-08,17.040000915527344,17.040000915527344,17.489999771118164,16.100000381469727,17.489999771118164,143014200
2023-08-09,15.25,15.25,16.920000076293945,15.100000381469727,16.760000228881836,126230400
2023-08-10,15.40999984741211,15.40999984741211,15.869999885559082,15.25,15.4399995803833,73129100
2023-08-11,15.40999984741211,15.40999984741211,15.579999923706055,14.90999984741211,15.050000190734863,56489900
2023-08-14,15.720000267028809,15.720000267028809,15.739999771118164,14.949999809265137,15.199999809265137,47511400
2023-08-15,15.369999885559082,15.369999885559082,15.869999885559082,15.289999961853027,15.609999656677246,44000400
2023-08-16,15.449999809265137,15.449999809265137,15.725000381469727,15.119999885559082,15.210000038146973,40394600
2023-08-17,14.149999618530273,14.149999618530273,15.437000274658203,14.03499984741211,15.390000343322754,91086700
2023-08-18,14.399999618530273,14.399999618530273,14.600000381469727,13.680000305175781,13.880000114440918,70047000
2023-08-21,14.5,14.5,14.779999732971191,14.34000015258789,14.420000076293945,43206200
2023-08-22,14.670000076293945,14.670000076293945,15.130000114440918,14.630000114440918,14.760000228881836,52106900
2023-08-23,15.300000190734863,15.300000190734863,15.470000267028809,14.420000076293945,14.5,53523300
2023-08-24,14.140000343322754,14.140000343322754,15.710000038146973,13.875,15.699999809265137,93586200
2023-08-25,14.529999732971191,14.529999732971191,14.649999618530273,14.010000228881836,14.140000343322754,55668900
2023-08-28,14.640000343322754,14.640000343322754,14.880000114440918,14.5,14.6899995803833,35964700
2023-08-29,15.399999618530273,15.399999618530273,15.630000114440918,14.5,14.600000381469727,47213200
2023-08-30,16.329999923706055,16.329999923706055,16.350000381469727,15.329999923706055,15.460000038146973,65674100
2023-08-31,14.979999542236328,14.979999542236328,15.850000381469727,14.649999618530273,15.600000381469727,101517200
2023-09-01,15.180000305175781,15.180000305175781,15.364999771118164,14.829999923706055,15.15999984741211,45107800
2023-09-05,15.210000038146973,15.210000038146973,15.420000076293945,14.899999618530273,15.079999923706055,33818400
2023-09-06,15.300000190734863,15.300000190734863,15.619999885559082,15.079999923706055,15.170000076293945,38738100
2023-09-07,15.210000038146973,15.210000038146973,15.239999771118164,14.289999961853027,14.880000114440918,51798800
2023-09-08,15.130000114440918,15.130000114440918,15.609999656677246,15.085000038146973,15.119999885559082,33862000
2023-09-11,15.789999961853027,15.789999961853027,16.100000381469727,15.359999656677246,15.40999984741211,55294700
2023-09-12,15.59000015258789,15.59000015258789,16.149999618530273,15.430000305175781,15.460000038146973,39497900
2023-09-13,15.600000381469727,15.600000381469727,15.850000381469727,15.420000076293945,15.630000114440918,34354400
2023-09-14,15.829999923706055,15.829999923706055,16.040000915527344,15.470000267028809,15.6899995803833,38572500
2023-09-15,15.329999923706055,15.329999923706055,15.899999618530273,15.170000076293945,15.770000457763672,56161900
2023-09-18,15.460000038146973,15.460000038146973,15.630000114440918,15.069999694824219,15.180000305175781,37404100
2023-09-19,15.149999618530273,15.149999618530273,15.519000053405762,14.949999809265137,15.34000015258789,37804800
2023-09-20,14.739999771118164,14.739999771118164,15.425000190734863,14.732999801635742,15.25,37640500
2023-09-21,14.0,14.0,14.598999977111816,13.680000305175781,14.34000015258789,72831500
2023-09-22,14.130000114440918,14.130000114440918,14.414999961853027,14.029999732971191,14.229999542236328,47714500
2023-09-25,14.220000267028809,14.220000267028809,14.239999771118164,13.819999694824219,14.0,39693900
2023-09-26,13.960000038146973,13.960000038146973,14.170000076293945,13.880000114440918,13.949999809265137,37276200
2023-09-27,14.850000381469727,14.850000381469727,14.960000038146973,14.15999984741211,14.199999809265137,62780600
2023-09-28,15.770000457763672,15.770000457763672,15.960000038146973,14.824999809265137,15.140000343322754,66590800
2023-09-29,16.0,16.0,16.809999465942383,15.960000038146973,16.110000610351562,77919600
2023-10-02,15.880000114440918,15.880000114440918,16.440000534057617,15.770000457763672,16.030000686645508,41043900
2023-10-03,14.899999618530273,14.899999618530273,15.770000457763672,14.819999694824219,15.609999656677246,51578100
2023-10-04,15.729999542236328,15.729999542236328,15.850000381469727,15.15999984741211,15.460000038146973,52786200
2023-10-05,15.8100004196167,15.8100004196167,15.899999618530273,15.40999984741211,15.5600004196167,49648100
2023-10-06,16.610000610351562,16.610000610351562,16.69499969482422,15.510000228881836,15.5600004196167,65511400
2023-10-09,17.610000610351562,17.610000610351562,17.829999923706055,16.219999313354492,16.25,106161200
2023-10-10,17.799999237060547,17.799999237060547,18.399999618530273,17.6200008392334,18.059999465942383,99971500
2023-10-11,17.920000076293945,17.920000076293945,18.440000534057617,17.729999542236328,17.8700008392334,55745600
2023-10-12,17.940000534057617,17.940000534057617,18.239999771118164,17.551000595092773,17.920000076293945,57940900
2023-10-13,17.360000610351562,17.360000610351562,18.15999984741211,17.270000457763672,18.059999465942383,54541600
2023-10-16,17.360000610351562,17.360000610351562,17.459999084472656,16.670000076293945,17.209999084472656,44987300
2023-10-17,17.84000015258789,17.84000015258789,18.030000686645508,16.90999984741211,17.0,54401300
2023-10-18,17.200000762939453,17.200000762939453,18.219999313354492,17.190000534057617,17.809999465942383,44208300
2023-10-19,17.059999465942383,17.059999465942383,17.579999923706055,16.969999313354492,17.440000534057617,46303200
2023-10-20,16.110000610351562,16.110000610351562,16.940000534057617,15.8100004196167,16.850000381469727,63738300
2023-10-23,16.200000762939453,16.200000762939453,16.34000015258789,15.210000038146973,15.899999618530273,55967200
2023-10-24,16.639999389648438,16.639999389648438,16.93000030517578,16.299999237060547,16.3799991607666,39833800
2023-10-25,15.59000015258789,15.59000015258789,16.6299991607666,15.579999923706055,16.56999969482422,46706500
2023-10-26,15.289999961853027,15.289999961853027,15.90999984741211,15.050000190734863,15.600000381469727,49351800
2023-10-27,15.069999694824219,15.069999694824219,15.600000381469727,14.960000038146973,15.479999542236328,39913600
2023-10-30,14.6899995803833,14.6899995803833,15.289999961853027,14.5600004196167,15.270000457763672,46886400
2023-10-31,14.800000190734863,14.800000190734863,15.010000228881836,14.550000190734863,14.579999923706055,40195400
2023-11-01,14.920000076293945,14.920000076293945,14.960000038146973,14.479999542236328,14.800000190734863,54419100
2023-11-02,17.969999313354492,17.969999313354492,18.299999237060547,17.209999084472656,17.479999542236328,170406800
2023-11-03,18.889999389648438,18.889999389648438,19.07900047302246,17.760000228881836,18.020000457763672,109039500
2023-11-06,18.540000915527344,18.540000915527344,19.079999923706055,17.93000030517578,18.989999771118164,79952600
2023-11-07,18.799999237060547,18.799999237060547,19.170000076293945,18.530000686645508,18.860000610351562,56289100
2023-11-08,18.489999771118164,18.489999771118164,18.93000030517578,18.149999618530273,18.850000381469727,46063100
2023-11-09,18.270000457763672,18.270000457763672,18.8700008392334,18.15999984741211,18.65999984741211,48454200
2023-11-10,19.670000076293945,19.670000076293945,19.719999313354492,18.059999465942383,18.155000686645508,92748000
2023-11-13,19.709999084472656,19.709999084472656,19.8799991607666,19.299999237060547,19.59000015258789,74877500
2023-11-14,19.940000534057617,19.940000534057617,20.100000381469727,19.5,20.0,83230500
2023-11-15,19.950000762939453,19.950000762939453,20.3700008392334,19.611000061035156,19.899999618530273,75533500
2023-11-16,19.770000457763672,19.770000457763672,19.875,19.290000915527344,19.799999237060547,49942800
2023-11-17,20.489999771118164,20.489999771118164,20.579999923706055,19.659000396728516,19.68000030517578,69497400
2023-11-20,21.34000015258789,21.34000015258789,21.600000381469727,20.559999465942383,20.649999618530273,90270000
2023-11-21,19.799999237060547,19.799999237060547,21.850000381469727,19.719999313354492,21.110000610351562,106643300
2023-11-22,19.690000534057617,19.690000534057617,20.440000534057617,19.329999923706055,20.260000228881836,68326000
2023-11-24,19.200000762939453,19.200000762939453,19.600000381469727,18.93000030517578,19.3799991607666,39800400
2023-11-27,19.079999923706055,19.079999923706055,19.5,18.6200008392334,19.1299991607666,58808200
2023-11-28,19.709999084472656,19.709999084472656,19.799999237060547,19.030000686645508,19.110000610351562,54170700
2023-11-29,19.84000015258789,19.84000015258789,20.309999465942383,19.780000686645508,19.94499969482422,62782100
2023-11-30,20.049999237060547,20.049999237060547,20.229999542236328,19.68000030517578,19.940000534057617,55501000
2023-12-01,20.270000457763672,20.270000457763672,20.290000915527344,19.549999237060547,19.93000030517578,61336000
2023-12-04,18.399999618530273,18.399999618530273,19.899999618530273,18.270000457763672,19.75,104948500
2023-12-05,18.299999237060547,18.299999237060547,18.549999237060547,17.959999084472656,18.25,54460800
2023-12-06,17.1299991607666,17.1299991607666,17.829999923706055,17.049999237060547,17.690000534057617,96111000
2023-12-07,17.219999313354492,17.219999313354492,17.479999542236328,17.079999923706055,17.219999313354492,56455000
2023-12-08,17.770000457763672,17.770000457763672,17.920000076293945,17.09000015258789,17.18000030517578,57404600
2023-12-11,17.770000457763672,17.770000457763672,18.280000686645508,17.700000762939453,17.969999313354492,50929600
2023-12-12,17.5,17.5,17.8799991607666,17.229999542236328,17.690000534057617,46231900
2023-12-13,17.8700008392334,17.8700008392334,17.899999618530273,17.219999313354492,17.649999618530273,52682600
2023-12-14,18.209999084472656,18.209999084472656,18.579999923706055,17.719999313354492,18.170000076293945,67462800
2023-12-15,18.200000762939453,18.200000762939453,19.149999618530273,18.040000915527344,18.670000076293945,93004400
2023-12-18,17.84000015258789,17.84000015258789,18.575000762939453,17.770000457763672,18.209999084472656,60188100
2023-12-19,17.950000762939453,17.950000762939453,18.190000534057617,17.84000015258789,17.979999542236328,43530300
2023-12-20,17.25,17.25,17.920000076293945,17.190000534057617,17.8700008392334,58666900
2023-12-21,17.59000015258789,17.59000015258789,17.739999771118164,17.420000076293945,17.530000686645508,30493600
2023-12-22,17.40999984741211,17.40999984741211,17.700000762939453,17.325000762939453,17.700000762939453,33615000
2023-12-26,17.68000030517578,17.68000030517578,17.7450008392334,17.329999923706055,17.440000534057617,31750700
2023-12-27,17.469999313354492,17.469999313354492,17.90999984741211,17.450000762939453,17.780000686645508,32918400
2023-12-28,17.559999465942383,17.559999465942383,17.84000015258789,17.420000076293945,17.459999084472656,38990000
2023-12-29,17.170000076293945,17.170000076293945,17.639999389648438,17.100000381469727,17.520000457763672,38805000
2024-01-02,16.579999923706055,16.579999923706055,16.950000762939453,16.5,16.950000762939453,41626700
2024-01-03,16.09000015258789,16.09000015258789,16.3799991607666,16.010000228881836,16.1200008392334,46865200
2024-01-04,16.25,16.25,16.579999923706055,15.949999809265137,16.049999237060547,39937700
2024-01-05,15.979999542236328,15.979999542236328,16.128000259399414,15.663999557495117,15.699999809265137,57628800
2024-01-08,16.670000076293945,16.670000076293945,16.889999389648438,16.139999389648438,16.219999313354492,49090000
2024-01-09,16.389999389648438,16.389999389648438,16.6299991607666,16.280000686645508,16.510000228881836,35794500
2024-01-10,16.790000915527344,16.790000915527344,17.030000686645508,16.399999618530273,16.5,41254400
2024-01-11,16.68000030517578,16.68000030517578,16.93000030517578,16.170000076293945,16.809999465942383,39552400
2024-01-12,16.760000228881836,16.760000228881836,17.059999465942383,16.6200008392334,16.68000030517578,33861400
2024-01-16,16.530000686645508,16.530000686645508,16.739999771118164,16.290000915527344,16.59000015258789,32659300
2024-01-17,16.389999389648438,16.389999389648438,16.40999984741211,16.049999237060547,16.260000228881836,30832800
2024-01-18,16.399999618530273,16.399999618530273,16.809999465942383,16.100000381469727,16.75,35239700
2024-01-19,16.780000686645508,16.780000686645508,16.780000686645508,16.149999618530273,16.56999969482422,40538700
2024-01-22,17.600000381469727,17.600000381469727,18.350000381469727,17.43000030517578,17.459999084472656,85573900
2024-01-23,17.329999923706055,17.329999923706055,17.729999542236328,17.200000762939453,17.639999389648438,37794300
2024-01-24,16.75,16.75,17.649999618530273,16.735000610351562,17.510000228881836,42710700
2024-01-25,16.459999084472656,16.459999084472656,17.0,16.309999465942383,16.920000076293945,44589000
2024-01-26,16.350000381469727,16.350000381469727,16.75,16.34000015258789,16.399999618530273,28612200
